SiteID,Latitude,Longitude,Elevation,d18O,nyrs
Galen_Core,74.420000000000002,-39.289999999999999,2950.0,-35.1860633584404,12.4
GomezGlacier,-73.590000000000003,-70.359999999999999,1400.0,-22.621726580169028,46.0
MtLogan_IceCore,60.579999999999998,-140.58000000000001,5340.0,-32.330249110320288,26.899999999999999
Owen_Core,72.579999999999998,-38.450000000000003,3200.0,-34.972664893617022,31.899999999999999
TaylorDome,-77.796388890000003,158.72388889999999,2365.0,-39.869134347275029,21.600000000000001
AntarcticSS_518,-77.840000000000003,-102.91,1336.0,-29.449999999999999,6.0
AntarcticSS_520,-72.650000000000006,-16.629999999999999,30.0,-21.800000000000001,14.0
AntarcticSS_521,-72.730000000000004,-15.970000000000001,70.0,-22.140000000000001,14.0
AntarcticSS_522,-72.450000000000003,-12.550000000000001,300.0,-24.43,14.0
AntarcticSS_523,-72.599999999999994,12.43,700.0,-25.710000000000001,14.0
AntarcticSS_524,-72.819999999999993,-12.199999999999999,800.0,-26.969999999999999,14.0
AntarcticSS_525,-74.0,-12.0,1200.0,-30.41,14.0
AntarcticSS_526,-74.349999999999994,-11.720000000000001,1200.0,-30.579999999999998,14.0
AntarcticSS_527,-73.599999999999994,-12.43,700.0,-26.59,59.0
AntarcticSS_528,-70.239999999999995,-4.8099999999999996,63.0,-23.039999999999999,41.0
AntarcticSS_529,-71.900000000000006,4.5999999999999996,1520.0,-33.359999999999999,31.0
AntarcticSS_530,-72.129999999999995,4.1799999999999997,2044.0,-33.399999999999999,31.0
AntarcticSS_531,-72.25,2.8900000000000001,2400.0,-33.420000000000002,31.0
AntarcticSS_532,-72.5,3.0,2610.0,-38.399999999999999,31.0
AntarcticSS_533,-72.680000000000007,3.6600000000000001,2751.0,-40.420000000000002,31.0
AntarcticSS_534,-73.040000000000006,5.0599999999999996,2929.0,-41.200000000000003,31.0
AntarcticSS_535,-73.719999999999999,7.9400000000000004,3174.0,-44.869999999999997,31.0
AntarcticSS_536,-74.349999999999994,11.1,3341.0,-46.32,31.0
AntarcticSS_537,-74.650000000000006,12.789999999999999,3406.0,-47.810000000000002,31.0
AntarcticSS_538,-75.0,15.0,3453.0,-49.490000000000002,31.0
AntarcticSS_539,-77.992000000000004,-51.533000000000001,65.0,-26.629999999999999,26.0
AntarcticSS_540,-78.412999999999997,-52.472999999999999,68.0,-27.390000000000001,27.0
AntarcticSS_541,-78.840000000000003,-53.472999999999999,71.0,-28.25,29.0
AntarcticSS_542,-79.268000000000001,-54.201999999999998,75.0,-29.02,29.0
AntarcticSS_543,-79.670000000000002,-54.892000000000003,85.0,-29.219999999999999,28.0
AntarcticSS_544,-80.0,-55.5,93.0,-30.280000000000001,21.0
AntarcticSS_545,-80.430000000000007,-55.979999999999997,104.0,-30.600000000000001,41.0
AntarcticSS_546,-84.817999999999998,-59.634999999999998,1191.0,-40.359999999999999,38.0
AntarcticSS_547,-70.602999999999994,-8.3640000000000008,39.0,-18.57,14.0
AntarcticSS_548,-74.204999999999998,-9.7420000000000009,1439.0,-31.77,37.0
AntarcticSS_244,-73.099999999999994,165.47,2960.0,-34.329999999999998,31.0
AntarcticSS_245,-73.920000000000002,163.75,1800.0,-32.909999999999997,19.0
AntarcticSS_246,-74.599999999999994,163.05000000000001,650.0,-25.48,8.0
AntarcticSS_500,-84.0,43.0,3330.0,-52.560000000000002,86.0
AntarcticSS_501,-58.630000000000003,-62.130000000000003,700.0,-9.6999999999999993,6.0
AntarcticSS_502,-58.609999999999999,-62.130000000000003,700.0,-10.9,3.0
AntarcticSS_503,-58.259999999999998,-64.219999999999999,1603.0,-19.199999999999999,25.0
AntarcticSS_087,-74.849999999999994,151.0,2297.0,-43.159999999999997,1.0
AntarcticSS_088,-74.870000000000005,150.84999999999999,2318.0,-39.399999999999999,1.0
AntarcticSS_089,-74.920000000000002,150.55000000000001,2326.0,-44.350000000000001,1.0
AntarcticSS_090,-74.939999999999998,150.40000000000001,2333.0,-44.090000000000003,1.0
AntarcticSS_091,-74.959999999999994,150.25,2337.0,-44.770000000000003,1.0
AntarcticSS_092,-74.980000000000004,150.11000000000001,2344.0,-42.899999999999999,1.0
AntarcticSS_093,-75.0,149.96000000000001,2345.0,-45.340000000000003,1.0
AntarcticSS_094,-75.030000000000001,149.81,2365.0,-45.329999999999998,1.0
AntarcticSS_095,-75.069999999999993,149.5,2381.0,-45.890000000000001,1.0
AntarcticSS_096,-75.090000000000003,149.34999999999999,2374.0,-45.710000000000001,1.0
AntarcticSS_097,-75.109999999999999,149.19,2375.0,-42.219999999999999,1.0
AntarcticSS_098,-75.180000000000007,148.74000000000001,2394.0,-46.909999999999997,1.0
AntarcticSS_099,-75.219999999999999,148.40000000000001,2413.0,-46.729999999999997,1.0
AntarcticSS_100,-75.299999999999997,147.78999999999999,2422.0,-45.859999999999999,1.0
AntarcticSS_101,-75.319999999999993,147.63999999999999,2423.0,-45.539999999999999,1.0
AntarcticSS_102,-75.359999999999999,147.31,2427.0,-46.979999999999997,1.0
AntarcticSS_103,-75.370000000000005,147.15000000000001,2434.0,-42.609999999999999,1.0
AntarcticSS_104,-75.480000000000004,146.31,2449.0,-46.479999999999997,1.0
AntarcticSS_105,-75.5,146.15000000000001,2451.0,-46.789999999999999,1.0
AntarcticSS_106,-75.560000000000002,145.02000000000001,2480.0,-46.469999999999999,1.0
AntarcticSS_107,-75.569999999999993,144.83000000000001,2492.0,-47.369999999999997,1.0
AntarcticSS_108,-75.569999999999993,144.66,2499.0,-45.859999999999999,1.0
AntarcticSS_109,-75.569999999999993,144.47999999999999,2499.0,-46.189999999999998,1.0
AntarcticSS_110,-75.579999999999998,144.12,2506.0,-47.030000000000001,1.0
AntarcticSS_111,-75.579999999999998,143.94,2509.0,-47.030000000000001,1.0
AntarcticSS_112,-75.599999999999994,143.22,2532.0,-46.590000000000003,1.0
AntarcticSS_113,-75.609999999999999,142.68000000000001,2553.0,-50.75,1.0
AntarcticSS_114,-75.609999999999999,142.31,2570.0,-47.409999999999997,1.0
AntarcticSS_115,-75.620000000000005,141.78,2582.0,-47.079999999999998,1.0
AntarcticSS_116,-75.620000000000005,141.41999999999999,2594.0,-47.850000000000001,1.0
AntarcticSS_117,-75.620000000000005,141.24000000000001,2602.0,-46.609999999999999,1.0
AntarcticSS_118,-75.620000000000005,139.44,2665.0,-45.729999999999997,1.0
AntarcticSS_119,-75.629999999999995,138.72,2711.0,-48.909999999999997,1.0
AntarcticSS_120,-75.620000000000005,138.53999999999999,2712.0,-47.490000000000002,1.0
AntarcticSS_121,-75.620000000000005,138.36000000000001,2709.0,-50.299999999999997,1.0
AntarcticSS_122,-75.620000000000005,137.63999999999999,2734.0,-47.479999999999997,1.0
AntarcticSS_123,-75.609999999999999,137.44999999999999,2748.0,-50.780000000000001,1.0
AntarcticSS_124,-75.609999999999999,137.27000000000001,2759.0,-50.670000000000002,1.0
AntarcticSS_125,-75.609999999999999,136.91,2763.0,-50.880000000000003,1.0
AntarcticSS_126,-75.609999999999999,136.74000000000001,2777.0,-46.0,1.0
AntarcticSS_127,-75.609999999999999,136.19,2787.0,-47.990000000000002,1.0
AntarcticSS_128,-75.599999999999994,136.00999999999999,2789.0,-50.460000000000001,1.0
AntarcticSS_129,-75.599999999999994,135.83000000000001,2792.0,-50.539999999999999,1.0
AntarcticSS_130,-75.579999999999998,135.34999999999999,2808.0,-50.530000000000001,1.0
AntarcticSS_131,-75.579999999999998,134.81,2823.0,-50.479999999999997,1.0
AntarcticSS_132,-75.579999999999998,134.63,2823.0,-50.850000000000001,1.0
AntarcticSS_133,-75.519999999999996,132.47999999999999,2905.0,-50.609999999999999,1.0
AntarcticSS_134,-75.519999999999996,132.12,2920.0,-50.770000000000003,1.0
AntarcticSS_135,-75.510000000000005,131.59,2943.0,-50.600000000000001,1.0
AntarcticSS_136,-75.489999999999995,131.05000000000001,2968.0,-47.759999999999998,1.0
AntarcticSS_137,-75.469999999999999,130.52000000000001,2995.0,-50.740000000000002,1.0
AntarcticSS_138,-75.469999999999999,130.34,3001.0,-50.469999999999999,1.0
AntarcticSS_139,-75.439999999999998,129.58000000000001,3043.0,-48.079999999999998,1.0
AntarcticSS_140,-75.430000000000007,129.40000000000001,3053.0,-47.68,1.0
AntarcticSS_141,-75.379999999999995,127.98999999999999,3129.0,-50.369999999999997,1.0
AntarcticSS_142,-75.290000000000006,125.70999999999999,3193.0,-50.350000000000001,1.0
AntarcticSS_143,-75.269999999999996,125.19,3202.0,-50.560000000000002,1.0
AntarcticSS_144,-68.760000000000005,135.66999999999999,2344.0,-36.409999999999997,1.0
AntarcticSS_145,-68.730000000000004,135.31,2350.0,-33.630000000000003,1.0
AntarcticSS_146,-68.909999999999997,136.71000000000001,2338.0,-35.640000000000001,1.0
AntarcticSS_147,-68.859999999999999,136.37,2349.0,-36.210000000000001,1.0
AntarcticSS_148,-69.140000000000001,137.18000000000001,2376.0,-35.18,1.0
AntarcticSS_149,-69.219999999999999,137.41999999999999,2404.0,-35.979999999999997,1.0
AntarcticSS_150,-69.290000000000006,138.15000000000001,2373.0,-35.409999999999997,1.0
AntarcticSS_151,-69.329999999999998,138.53,2361.0,-37.689999999999998,1.0
AntarcticSS_152,-69.409999999999997,139.22999999999999,2350.0,-35.759999999999998,1.0
AntarcticSS_153,-69.489999999999995,139.59999999999999,2334.0,-36.630000000000003,1.0
AntarcticSS_154,-69.739999999999995,140.03999999999999,2340.0,-36.950000000000003,1.0
AntarcticSS_155,-69.840000000000003,140.22,2331.0,-37.880000000000003,1.0
AntarcticSS_156,-70.060000000000002,140.63999999999999,2299.0,-36.899999999999999,1.0
AntarcticSS_157,-70.180000000000007,140.84999999999999,2282.0,-41.200000000000003,1.0
AntarcticSS_158,-70.430000000000007,141.09999999999999,2256.0,-37.909999999999997,1.0
AntarcticSS_159,-70.560000000000002,141.19,2248.0,-37.280000000000001,1.0
AntarcticSS_160,-70.810000000000002,141.34999999999999,2247.0,-37.939999999999998,1.0
AntarcticSS_161,-70.930000000000007,141.50999999999999,2247.0,-38.899999999999999,1.0
AntarcticSS_162,-71.150000000000006,141.99000000000001,2169.0,-40.07,1.0
AntarcticSS_163,-71.25,142.25,2176.0,-39.340000000000003,1.0
AntarcticSS_164,-71.390000000000001,142.96000000000001,2164.0,-42.840000000000003,1.0
AntarcticSS_165,-71.439999999999998,143.31,2155.0,-40.520000000000003,1.0
AntarcticSS_166,-71.5,143.69999999999999,2147.0,-37.32,1.0
AntarcticSS_167,-71.549999999999997,144.09,2159.0,-34.18,1.0
AntarcticSS_168,-71.599999999999994,144.46000000000001,2143.0,-37.439999999999998,1.0
AntarcticSS_169,-71.659999999999997,144.87,2144.0,-38.210000000000001,1.0
AntarcticSS_170,-71.709999999999994,145.25999999999999,2143.0,-42.490000000000002,1.0
AntarcticSS_171,-71.810000000000002,145.56999999999999,2146.0,-37.420000000000002,1.0
AntarcticSS_172,-72.0,146.19999999999999,2145.0,-36.140000000000001,1.0
AntarcticSS_173,-72.090000000000003,146.53,2156.0,-38.020000000000003,1.0
AntarcticSS_174,-72.180000000000007,146.84999999999999,2165.0,-36.649999999999999,1.0
AntarcticSS_175,-72.269999999999996,147.18000000000001,2169.0,-42.670000000000002,1.0
AntarcticSS_176,-72.329999999999998,147.50999999999999,2175.0,-37.740000000000002,1.0
AntarcticSS_177,-72.430000000000007,148.34999999999999,2155.0,-37.689999999999998,1.0
AntarcticSS_178,-72.480000000000004,148.77000000000001,2152.0,-37.119999999999997,1.0
AntarcticSS_179,-72.569999999999993,149.61000000000001,2135.0,-36.909999999999997,1.0
AntarcticSS_180,-72.620000000000005,150.03,2136.0,-37.869999999999997,1.0
AntarcticSS_181,-72.599999999999994,150.88,2137.0,-38.289999999999999,1.0
AntarcticSS_182,-72.579999999999998,151.31999999999999,2151.0,-38.25,1.0
AntarcticSS_183,-72.540000000000006,152.06,2153.0,-37.520000000000003,1.0
AntarcticSS_184,-72.510000000000005,152.59,2146.0,-36.82,1.0
AntarcticSS_185,-72.459999999999994,153.47,2135.0,-35.93,1.0
AntarcticSS_186,-72.430000000000007,153.90000000000001,2132.0,-35.460000000000001,1.0
AntarcticSS_009,-66.560000000000002,93.269999999999996,652.0,-19.030000000000001,1.0
AntarcticSS_187,-72.370000000000005,154.77000000000001,2126.0,-35.030000000000001,1.0
AntarcticSS_188,-72.349999999999994,155.21000000000001,2141.0,-35.460000000000001,1.0
AntarcticSS_189,-72.299999999999997,156.08000000000001,2155.0,-37.25,1.0
AntarcticSS_190,-72.25,156.53,2168.0,-37.780000000000001,1.0
AntarcticSS_191,-72.120000000000005,157.30000000000001,2167.0,-34.270000000000003,1.0
AntarcticSS_192,-72.049999999999997,157.66999999999999,2173.0,-37.119999999999997,1.0
AntarcticSS_193,-71.909999999999997,158.41999999999999,2180.0,-34.310000000000002,1.0
AntarcticSS_194,-74.469999999999999,155.27000000000001,2016.0,-38.57,1.0
AntarcticSS_195,-74.390000000000001,155.41,2018.0,-38.460000000000001,1.0
AntarcticSS_196,-74.299999999999997,155.56999999999999,2023.0,-43.090000000000003,1.0
AntarcticSS_197,-74.209999999999994,155.74000000000001,2025.0,-40.880000000000003,1.0
AntarcticSS_198,-74.129999999999995,155.81,2028.0,-42.32,1.0
AntarcticSS_199,-74.049999999999997,155.91,2052.0,-40.560000000000002,1.0
AntarcticSS_200,-73.989999999999995,156.03999999999999,2073.0,-38.350000000000001,1.0
AntarcticSS_201,-73.920000000000002,156.22,2086.0,-41.979999999999997,1.0
AntarcticSS_202,-73.849999999999994,156.41999999999999,2091.0,-40.630000000000003,1.0
AntarcticSS_203,-73.780000000000001,156.63,2107.0,-40.450000000000003,1.0
AntarcticSS_204,-73.709999999999994,156.80000000000001,2129.0,-43.259999999999998,1.0
AntarcticSS_205,-73.640000000000001,157.0,2171.0,-39.119999999999997,1.0
AntarcticSS_206,-73.560000000000002,157.19,2188.0,-39.020000000000003,1.0
AntarcticSS_010,-67.430000000000007,93.379999999999995,1415.9000000000001,-27.949999999999999,5.0
AntarcticSS_207,-73.489999999999995,157.38,2195.0,-39.75,1.0
AntarcticSS_208,-73.420000000000002,157.56999999999999,2197.0,-38.259999999999998,1.0
AntarcticSS_209,-73.349999999999994,157.75999999999999,2208.0,-39.170000000000002,1.0
AntarcticSS_210,-73.280000000000001,157.94999999999999,2231.0,-38.280000000000001,1.0
AntarcticSS_211,-73.200000000000003,158.12,2248.0,-41.240000000000002,1.0
AntarcticSS_212,-73.129999999999995,158.30000000000001,2251.0,-37.840000000000003,1.0
AntarcticSS_213,-73.049999999999997,158.5,2261.0,-36.719999999999999,1.0
AntarcticSS_214,-72.989999999999995,158.66999999999999,2282.0,-38.350000000000001,1.0
AntarcticSS_215,-72.909999999999997,158.84,2299.0,-41.100000000000001,1.0
AntarcticSS_216,-72.840000000000003,159.00999999999999,2312.0,-38.159999999999997,1.0
AntarcticSS_011,-67.659999999999997,94.530000000000001,1735.0,-30.18,1.0
AntarcticSS_217,-72.709999999999994,159.03,2311.0,-36.469999999999999,1.0
AntarcticSS_218,-72.629999999999995,158.94999999999999,2299.0,-35.759999999999998,1.0
AntarcticSS_219,-72.540000000000006,158.88,2279.0,-38.5,1.0
AntarcticSS_220,-72.450000000000003,158.80000000000001,2267.0,-36.649999999999999,1.0
AntarcticSS_221,-72.370000000000005,158.74000000000001,2247.0,-37.719999999999999,1.0
AntarcticSS_222,-72.280000000000001,158.66,2234.0,-33.979999999999997,1.0
AntarcticSS_223,-72.200000000000003,158.56999999999999,2221.0,-38.469999999999999,1.0
AntarcticSS_224,-72.109999999999999,158.49000000000001,2208.0,-33.149999999999999,1.0
AntarcticSS_225,-72.019999999999996,158.50999999999999,2196.0,-38.93,1.0
AntarcticSS_226,-71.930000000000007,158.52000000000001,2188.0,-37.340000000000003,1.0
AntarcticSS_012,-67.879999999999995,94.769999999999996,1880.0,-31.68,1.0
AntarcticSS_227,-70.519999999999996,158.63999999999999,2185.0,-28.579999999999998,1.0
AntarcticSS_228,-70.359999999999999,158.41999999999999,1723.0,-29.300000000000001,1.0
AntarcticSS_229,-71.890000000000001,158.53999999999999,2185.0,-34.289999999999999,1.0
AntarcticSS_230,-71.780000000000001,158.59,2177.0,-33.909999999999997,1.0
AntarcticSS_231,-71.689999999999998,158.63999999999999,2177.0,-33.240000000000002,1.0
AntarcticSS_232,-71.609999999999999,158.65000000000001,2169.0,-34.280000000000001,1.0
AntarcticSS_233,-71.519999999999996,158.62,2148.0,-33.619999999999997,1.0
AntarcticSS_234,-71.420000000000002,158.59,2121.0,-33.890000000000001,1.0
AntarcticSS_235,-71.329999999999998,158.56,2102.0,-31.309999999999999,1.0
AntarcticSS_236,-71.25,158.46000000000001,2070.0,-32.409999999999997,1.0
AntarcticSS_013,-68.400000000000006,95.359999999999999,2131.0,-33.719999999999999,1.0
AntarcticSS_237,-71.180000000000007,158.28,2049.0,-32.359999999999999,1.0
AntarcticSS_238,-71.079999999999998,158.31999999999999,2021.0,-34.369999999999997,1.0
AntarcticSS_239,-70.989999999999995,158.37,1993.0,-32.520000000000003,1.0
AntarcticSS_240,-70.900000000000006,158.44,1964.0,-31.469999999999999,1.0
AntarcticSS_241,-70.819999999999993,158.56,1954.0,-32.799999999999997,1.0
AntarcticSS_242,-70.760000000000005,158.69999999999999,1947.0,-32.159999999999997,1.0
AntarcticSS_243,-70.680000000000007,158.86000000000001,1946.0,-30.969999999999999,1.0
AntarcticSS_014,-68.709999999999994,95.719999999999999,2403.0,-36.850000000000001,1.0
AntarcticSS_015,-69.170000000000002,96.239999999999995,2587.0,-37.460000000000001,1.0
AntarcticSS_247,-66.730000000000004,112.83,1390.0,-21.100000000000001,1.0
AntarcticSS_248,-67.709999999999994,109.8,1386.0,-25.699999999999999,1.0
AntarcticSS_016,-69.730000000000004,95.5,2741.0,-40.25,21.0
AntarcticSS_249,-68.409999999999997,112.20999999999999,1630.0,-30.199999999999999,1.0
AntarcticSS_250,-69.349999999999994,111.84999999999999,2119.0,-32.299999999999997,1.0
AntarcticSS_251,-69.799999999999997,112.01000000000001,2310.0,-33.100000000000001,1.0
AntarcticSS_252,-70.150000000000006,111.83,2433.0,-38.299999999999997,1.0
AntarcticSS_253,-70.439999999999998,111.73999999999999,2525.0,-37.200000000000003,1.0
AntarcticSS_254,-70.75,111.56,2623.0,-40.0,1.0
AntarcticSS_255,-71.170000000000002,111.36,2696.0,-39.5,1.0
AntarcticSS_256,-71.599999999999994,111.25,2759.0,-42.700000000000003,1.0
AntarcticSS_257,-72.040000000000006,110.92,2811.0,-43.399999999999999,1.0
AntarcticSS_258,-72.379999999999995,110.73999999999999,2868.0,-42.899999999999999,1.0
AntarcticSS_259,-72.430000000000007,110.7,2875.0,-44.700000000000003,1.0
AntarcticSS_260,-72.870000000000005,110.48999999999999,2945.0,-42.799999999999997,1.0
AntarcticSS_261,-73.239999999999995,110.45999999999999,2986.0,-45.5,1.0
AntarcticSS_262,-73.700000000000003,110.2,3046.0,-45.600000000000001,1.0
AntarcticSS_263,-74.140000000000001,109.83,3093.0,-47.799999999999997,1.0
AntarcticSS_264,-69.150000000000006,136.22,2425.0,-37.850000000000001,1.0
AntarcticSS_265,-70.019999999999996,134.84,2500.0,-40.450000000000003,1.0
AntarcticSS_266,-71.239999999999995,132.59999999999999,2735.0,-41.549999999999997,1.0
AntarcticSS_267,-71.650000000000006,131.81999999999999,2843.0,-42.850000000000001,1.0
AntarcticSS_268,-72.700000000000003,129.62,3000.0,-45.619999999999997,1.0
AntarcticSS_003,-78.469999999999999,106.84,3488.0,-56.5,60.0
AntarcticSS_017,-69.939999999999998,97.109999999999999,2794.0,-40.630000000000003,1.0
AntarcticSS_269,-73.390000000000001,128.19,3143.0,-47.810000000000002,1.0
AntarcticSS_270,-74.150000000000006,123.09999999999999,3280.0,-50.990000000000002,1.0
AntarcticSS_271,-68.549999999999997,137.06999999999999,2280.0,-32.520000000000003,1.0
AntarcticSS_272,-71.989999999999995,131.18000000000001,2883.0,-44.5,1.0
AntarcticSS_273,-72.769999999999996,129.47,3005.0,-48.490000000000002,1.0
AntarcticSS_274,-74.359999999999999,125.45999999999999,3143.0,-50.799999999999997,1.0
AntarcticSS_275,-70.209999999999994,134.81999999999999,2500.0,-38.939999999999998,1.0
AntarcticSS_276,-77.079999999999998,94.5,3800.0,-55.329999999999998,1.0
AntarcticSS_277,-76.840000000000003,94.799999999999997,3740.0,-53.960000000000001,1.0
AntarcticSS_278,-76.540000000000006,95.189999999999998,3720.0,-53.170000000000002,1.0
AntarcticSS_018,-70.379999999999995,97.609999999999999,2864.0,-40.240000000000002,1.0
AntarcticSS_279,-76.430000000000007,95.340000000000003,3700.0,-54.420000000000002,1.0
AntarcticSS_280,-76.049999999999997,95.819999999999993,3498.0,-51.630000000000003,1.0
AntarcticSS_281,-76.060000000000002,95.810000000000002,3440.0,-53.25,1.0
AntarcticSS_282,-75.400000000000006,96.650000000000006,3350.0,-44.899999999999999,1.0
AntarcticSS_283,-75.150000000000006,96.980000000000004,3130.0,-46.399999999999999,1.0
AntarcticSS_284,-74.840000000000003,97.370000000000005,2700.0,-43.200000000000003,1.0
AntarcticSS_285,-74.730000000000004,97.510000000000005,2700.0,-36.600000000000001,1.0
AntarcticSS_286,-71.480000000000004,96.159999999999997,2110.0,-34.0,1.0
AntarcticSS_287,-67.340000000000003,93.519999999999996,570.0,-19.59,1.0
AntarcticSS_019,-70.790000000000006,98.079999999999998,2992.0,-40.869999999999997,1.0
AntarcticSS_020,-71.189999999999998,98.540000000000006,3080.0,-41.450000000000003,1.0
AntarcticSS_288,-68.650000000000006,61.119999999999997,1832.0,-32.43,1.0
AntarcticSS_289,-68.939999999999998,61.109999999999999,1997.0,-34.159999999999997,1.0
AntarcticSS_290,-69.219999999999999,61.090000000000003,2180.0,-34.079999999999998,1.0
AntarcticSS_021,-71.609999999999999,99.010000000000005,3184.0,-46.079999999999998,1.0
AntarcticSS_291,-69.5,61.119999999999997,2328.0,-36.920000000000002,1.0
AntarcticSS_292,-69.790000000000006,61.119999999999997,2500.0,-35.799999999999997,1.0
AntarcticSS_293,-70.069999999999993,61.130000000000003,2628.0,-36.020000000000003,1.0
AntarcticSS_294,-70.349999999999994,61.119999999999997,2612.0,-39.68,1.0
AntarcticSS_295,-70.609999999999999,60.780000000000001,2580.0,-40.460000000000001,1.0
AntarcticSS_296,-70.849999999999994,60.310000000000002,2575.0,-39.939999999999998,1.0
AntarcticSS_297,-71.040000000000006,59.659999999999997,2610.0,-40.840000000000003,1.0
AntarcticSS_298,-71.290000000000006,59.210000000000001,2616.0,-41.020000000000003,1.0
AntarcticSS_299,-71.569999999999993,59.159999999999997,2582.0,-40.979999999999997,1.0
AntarcticSS_300,-71.849999999999994,59.310000000000002,2504.0,-41.200000000000003,1.0
AntarcticSS_022,-72.129999999999995,96.579999999999998,3252.0,-45.689999999999998,21.0
AntarcticSS_301,-72.090000000000003,58.829999999999998,2557.0,-43.329999999999998,1.0
AntarcticSS_302,-72.329999999999998,58.329999999999998,2612.0,-42.25,1.0
AntarcticSS_303,-72.569999999999993,57.850000000000001,2696.0,-41.840000000000003,1.0
AntarcticSS_304,-72.810000000000002,57.329999999999998,2691.0,-43.399999999999999,1.0
AntarcticSS_305,-73.049999999999997,56.840000000000003,2734.0,-41.009999999999998,1.0
AntarcticSS_306,-73.310000000000002,56.469999999999999,2728.0,-43.109999999999999,1.0
AntarcticSS_307,-73.569999999999993,56.07,2746.0,-43.869999999999997,1.0
AntarcticSS_308,-73.829999999999998,55.670000000000002,2740.0,-44.439999999999998,1.0
AntarcticSS_309,-74.099999999999994,55.75,2704.0,-41.770000000000003,1.0
AntarcticSS_310,-74.359999999999999,55.909999999999997,2662.0,-46.109999999999999,1.0
AntarcticSS_023,-72.040000000000006,99.489999999999995,3279.0,-45.649999999999999,1.0
AntarcticSS_311,-74.629999999999995,56.039999999999999,2682.0,-43.479999999999997,1.0
AntarcticSS_312,-74.900000000000006,56.170000000000002,2704.0,-45.060000000000002,1.0
AntarcticSS_313,-75.159999999999997,56.310000000000002,2772.0,-43.909999999999997,1.0
AntarcticSS_314,-75.430000000000007,56.450000000000003,2862.0,-45.609999999999999,1.0
AntarcticSS_315,-75.700000000000003,56.600000000000001,2925.0,-43.640000000000001,1.0
AntarcticSS_316,-75.840000000000003,57.530000000000001,2888.0,-42.43,1.0
AntarcticSS_317,-75.980000000000004,58.479999999999997,2834.0,-48.259999999999998,1.0
AntarcticSS_318,-76.109999999999999,59.439999999999998,2842.0,-42.020000000000003,1.0
AntarcticSS_319,-76.109999999999999,60.560000000000002,2746.0,-43.409999999999997,1.0
AntarcticSS_320,-76.099999999999994,61.68,2586.0,-40.840000000000003,1.0
AntarcticSS_024,-72.569999999999993,100.09999999999999,3364.0,-48.82,1.0
AntarcticSS_321,-76.090000000000003,62.789999999999999,2511.0,-41.020000000000003,1.0
AntarcticSS_322,-76.069999999999993,63.909999999999997,2430.0,-42.210000000000001,1.0
AntarcticSS_323,-76.040000000000006,65.019999999999996,2345.0,-37.909999999999997,1.0
AntarcticSS_324,-75.870000000000005,65.430000000000007,2250.0,-39.189999999999998,1.0
AntarcticSS_325,-76.079999999999998,66.150000000000006,2344.0,-42.450000000000003,1.0
AntarcticSS_326,-76.140000000000001,66.849999999999994,2344.0,-43.049999999999997,1.0
AntarcticSS_327,-76.019999999999996,67.409999999999997,2267.0,-39.640000000000001,1.0
AntarcticSS_328,-75.859999999999999,68.200000000000003,2163.0,-39.009999999999998,1.0
AntarcticSS_329,-75.859999999999999,69.299999999999997,2222.0,-40.009999999999998,1.0
AntarcticSS_330,-75.859999999999999,70.400000000000006,2283.0,-37.899999999999999,1.0
AntarcticSS_025,-73.049999999999997,100.65000000000001,3421.0,-49.270000000000003,1.0
AntarcticSS_331,-75.849999999999994,71.5,2346.0,-41.210000000000001,1.0
AntarcticSS_332,-75.659999999999997,72.269999999999996,2342.0,-40.030000000000001,1.0
AntarcticSS_333,-75.469999999999999,73.030000000000001,2349.0,-39.399999999999999,1.0
AntarcticSS_334,-75.280000000000001,73.780000000000001,2296.0,-40.350000000000001,1.0
AntarcticSS_335,-75.090000000000003,74.519999999999996,2327.0,-41.590000000000003,1.0
AntarcticSS_336,-74.900000000000006,75.25,2451.0,-41.439999999999998,1.0
AntarcticSS_337,-74.730000000000004,75.530000000000001,2479.0,-41.920000000000002,1.0
AntarcticSS_338,-74.480000000000004,75.879999999999995,2460.0,-41.670000000000002,1.0
AntarcticSS_339,-74.260000000000005,76.170000000000002,2472.0,-38.399999999999999,1.0
AntarcticSS_340,-73.969999999999999,76.549999999999997,2550.0,-40.859999999999999,1.0
AntarcticSS_026,-73.489999999999995,101.15000000000001,3471.0,-48.729999999999997,1.0
AntarcticSS_341,-73.719999999999999,76.870000000000005,2585.0,-37.659999999999997,1.0
AntarcticSS_342,-73.450000000000003,76.790000000000006,2529.0,-41.369999999999997,1.0
AntarcticSS_343,-73.189999999999998,77.030000000000001,2582.0,-38.840000000000003,1.0
AntarcticSS_344,-72.930000000000007,77.260000000000005,2514.0,-41.270000000000003,1.0
AntarcticSS_345,-72.670000000000002,77.489999999999995,2547.0,-39.520000000000003,1.0
AntarcticSS_346,-72.409999999999997,77.719999999999999,2420.0,-38.509999999999998,1.0
AntarcticSS_347,-72.150000000000006,77.950000000000003,2349.0,-38.630000000000003,1.0
AntarcticSS_348,-71.879999999999995,77.950000000000003,2325.0,-38.619999999999997,1.0
AntarcticSS_349,-71.620000000000005,77.730000000000004,2209.0,-36.609999999999999,1.0
AntarcticSS_350,-71.359999999999999,77.510000000000005,2133.0,-36.299999999999997,1.0
AntarcticSS_027,-73.75,101.44,3498.0,-51.219999999999999,21.0
